nt_book,nt_chap,nt_verse,lxx_chap,lxx_verse,votes,nt_v6_ref,lxx_v6_ref
Matt,26,24,108,6,2,sahidica.matthew.26.24,sahidic.psalms.108.6
Matt,26,24,108,7,2,sahidica.matthew.26.24,sahidic.psalms.108.7
Matt,26,24,108,8,2,sahidica.matthew.26.24,sahidic.psalms.108.8
Matt,26,24,108,9,2,sahidica.matthew.26.24,sahidic.psalms.108.9
Matt,26,24,108,10,2,sahidica.matthew.26.24,sahidic.psalms.108.10
Matt,26,24,108,11,2,sahidica.matthew.26.24,sahidic.psalms.108.11
Matt,26,24,108,12,2,sahidica.matthew.26.24,sahidic.psalms.108.12
Matt,26,24,108,13,2,sahidica.matthew.26.24,sahidic.psalms.108.13
Matt,26,24,108,14,2,sahidica.matthew.26.24,sahidic.psalms.108.14
Matt,26,24,108,15,2,sahidica.matthew.26.24,sahidic.psalms.108.15
Matt,26,24,108,16,2,sahidica.matthew.26.24,sahidic.psalms.108.16
Matt,26,24,108,17,2,sahidica.matthew.26.24,sahidic.psalms.108.17
Matt,26,24,108,18,2,sahidica.matthew.26.24,sahidic.psalms.108.18
Matt,26,24,108,19,2,sahidica.matthew.26.24,sahidic.psalms.108.19
Matt,26,29,4,7,2,sahidica.matthew.26.29,sahidic.psalms.4.7
Matt,26,29,103,15,2,sahidica.matthew.26.29,sahidic.psalms.103.15
Matt,26,33,16,5,2,sahidica.matthew.26.33,sahidic.psalms.16.5
Matt,26,33,118,116,2,sahidica.matthew.26.33,sahidic.psalms.118.116
Matt,26,33,118,117,2,sahidica.matthew.26.33,sahidic.psalms.118.117
Matt,26,38,87,1,2,sahidica.matthew.26.38,sahidic.psalms.87.1
Matt,26,38,87,2,2,sahidica.matthew.26.38,sahidic.psalms.87.2
Matt,26,38,87,3,2,sahidica.matthew.26.38,sahidic.psalms.87.3
Matt,26,38,87,4,2,sahidica.matthew.26.38,sahidic.psalms.87.4
Matt,26,38,87,5,2,sahidica.matthew.26.38,sahidic.psalms.87.5
Matt,26,38,87,6,2,sahidica.matthew.26.38,sahidic.psalms.87.6
Matt,26,38,87,7,2,sahidica.matthew.26.38,sahidic.psalms.87.7
Matt,26,57,55,5,2,sahidica.matthew.26.57,sahidic.psalms.55.5
Matt,26,57,55,6,2,sahidica.matthew.26.57,sahidic.psalms.55.6
Matt,26,59,93,20,2,sahidica.matthew.26.59,sahidic.psalms.93.20
Matt,26,59,93,21,2,sahidica.matthew.26.59,sahidic.psalms.93.21
Matt,26,59,26,12,2,sahidica.matthew.26.59,sahidic.psalms.26.12
Matt,26,59,34,11,2,sahidica.matthew.26.59,sahidic.psalms.34.11
Matt,26,59,34,12,2,sahidica.matthew.26.59,sahidic.psalms.34.12
Matt,26,63,37,12,2,sahidica.matthew.26.63,sahidic.psalms.37.12
Matt,26,63,37,13,2,sahidica.matthew.26.63,sahidic.psalms.37.13
Matt,26,63,37,14,2,sahidica.matthew.26.63,sahidic.psalms.37.14
Matt,26,63,2,6,2,sahidica.matthew.26.63,sahidic.psalms.2.6
Matt,26,63,2,7,2,sahidica.matthew.26.63,sahidic.psalms.2.7
Matt,26,69,1,1,2,sahidica.matthew.26.69,sahidic.psalms.1.1
Matt,26,70,118,115,2,sahidica.matthew.26.70,sahidic.psalms.118.115
Matt,26,70,118,116,2,sahidica.matthew.26.70,sahidic.psalms.118.116
Matt,26,70,118,117,2,sahidica.matthew.26.70,sahidic.psalms.118.117
Matt,27,5,54,23,2,sahidica.matthew.27.5,sahidic.psalms.54.23
Matt,27,18,105,16,2,sahidica.matthew.27.18,sahidic.psalms.105.16
Matt,27,22,21,8,2,sahidica.matthew.27.22,sahidic.psalms.21.8
Matt,27,22,21,9,2,sahidica.matthew.27.22,sahidic.psalms.21.9
Matt,27,29,34,15,2,sahidica.matthew.27.29,sahidic.psalms.34.15
Matt,27,29,34,16,2,sahidica.matthew.27.29,sahidic.psalms.34.16
Matt,27,29,68,7,2,sahidica.matthew.27.29,sahidic.psalms.68.7
Matt,27,39,68,20,2,sahidica.matthew.27.39,sahidic.psalms.68.20
Matt,27,39,21,17,2,sahidica.matthew.27.39,sahidic.psalms.21.17
Matt,27,39,30,11,2,sahidica.matthew.27.39,sahidic.psalms.30.11
Matt,27,39,30,12,2,sahidica.matthew.27.39,sahidic.psalms.30.12
Matt,27,39,30,13,2,sahidica.matthew.27.39,sahidic.psalms.30.13
Matt,27,39,108,2,2,sahidica.matthew.27.39,sahidic.psalms.108.2
Matt,27,39,68,7,2,sahidica.matthew.27.39,sahidic.psalms.68.7
Matt,27,39,68,8,2,sahidica.matthew.27.39,sahidic.psalms.68.8
Matt,27,39,68,9,2,sahidica.matthew.27.39,sahidic.psalms.68.9
Matt,27,39,68,10,2,sahidica.matthew.27.39,sahidic.psalms.68.10
Matt,27,39,68,11,2,sahidica.matthew.27.39,sahidic.psalms.68.11
Matt,27,39,68,12,2,sahidica.matthew.27.39,sahidic.psalms.68.12
Matt,27,39,21,6,2,sahidica.matthew.27.39,sahidic.psalms.21.6
Matt,27,39,21,7,2,sahidica.matthew.27.39,sahidic.psalms.21.7
Matt,27,39,34,15,2,sahidica.matthew.27.39,sahidic.psalms.34.15
Matt,27,39,34,16,2,sahidica.matthew.27.39,sahidic.psalms.34.16
Matt,27,39,34,17,2,sahidica.matthew.27.39,sahidic.psalms.34.17
Matt,27,39,34,18,2,sahidica.matthew.27.39,sahidic.psalms.34.18
Matt,27,39,34,19,2,sahidica.matthew.27.39,sahidic.psalms.34.19
Matt,27,39,34,20,2,sahidica.matthew.27.39,sahidic.psalms.34.20
Matt,27,39,34,21,2,sahidica.matthew.27.39,sahidic.psalms.34.21
Matt,27,41,21,12,2,sahidica.matthew.27.41,sahidic.psalms.21.12
Matt,27,41,21,13,2,sahidica.matthew.27.41,sahidic.psalms.21.13
Matt,27,43,70,11,2,sahidica.matthew.27.43,sahidic.psalms.70.11
Matt,27,43,41,10,2,sahidica.matthew.27.43,sahidic.psalms.41.10
Matt,27,43,13,6,2,sahidica.matthew.27.43,sahidic.psalms.13.6
Matt,27,43,3,2,2,sahidica.matthew.27.43,sahidic.psalms.3.2
Matt,27,51,17,7,2,sahidica.matthew.27.51,sahidic.psalms.17.7
Matt,27,51,17,15,2,sahidica.matthew.27.51,sahidic.psalms.17.15
Matt,27,62,2,1,2,sahidica.matthew.27.62,sahidic.psalms.2.1
Matt,27,62,2,2,2,sahidica.matthew.27.62,sahidic.psalms.2.2
Matt,27,62,2,3,2,sahidica.matthew.27.62,sahidic.psalms.2.3
Matt,27,62,2,4,2,sahidica.matthew.27.62,sahidic.psalms.2.4
Matt,27,62,2,5,2,sahidica.matthew.27.62,sahidic.psalms.2.5
Matt,27,62,2,6,2,sahidica.matthew.27.62,sahidic.psalms.2.6
Matt,28,10,102,8,2,sahidica.matthew.28.10,sahidic.psalms.102.8
Matt,28,10,102,9,2,sahidica.matthew.28.10,sahidic.psalms.102.9
Matt,28,10,102,10,2,sahidica.matthew.28.10,sahidic.psalms.102.10
Matt,28,10,102,11,2,sahidica.matthew.28.10,sahidic.psalms.102.11
Matt,28,10,102,12,2,sahidica.matthew.28.10,sahidic.psalms.102.12
Matt,28,10,102,13,2,sahidica.matthew.28.10,sahidic.psalms.102.13
Matt,28,12,2,1,2,sahidica.matthew.28.12,sahidic.psalms.2.1
Matt,28,12,2,2,2,sahidica.matthew.28.12,sahidic.psalms.2.2
Matt,28,12,2,3,2,sahidica.matthew.28.12,sahidic.psalms.2.3
Matt,28,12,2,4,2,sahidica.matthew.28.12,sahidic.psalms.2.4
Matt,28,12,2,5,2,sahidica.matthew.28.12,sahidic.psalms.2.5
Matt,28,12,2,6,2,sahidica.matthew.28.12,sahidic.psalms.2.6
Matt,28,12,2,7,2,sahidica.matthew.28.12,sahidic.psalms.2.7
Heb,1,8,71,1,2,sahidica.hebrews.1.8,sahidic.psalms.71.1
Heb,1,8,71,2,2,sahidica.hebrews.1.8,sahidic.psalms.71.2
Heb,1,8,71,3,2,sahidica.hebrews.1.8,sahidic.psalms.71.3
Heb,1,8,71,4,2,sahidica.hebrews.1.8,sahidic.psalms.71.4
Heb,1,9,88,26,2,sahidica.hebrews.1.9,sahidic.psalms.88.26
Heb,1,9,2,6,2,sahidica.hebrews.1.9,sahidic.psalms.2.6
Heb,1,9,2,2,2,sahidica.hebrews.1.9,sahidic.psalms.2.2
Heb,1,9,39,8,2,sahidica.hebrews.1.9,sahidic.psalms.39.8
Heb,1,9,36,28,2,sahidica.hebrews.1.9,sahidic.psalms.36.28
Heb,1,11,28,10,2,sahidica.hebrews.1.11,sahidic.psalms.28.10
Heb,2,12,21,25,2,sahidica.hebrews.2.12,sahidic.psalms.21.25
Heb,2,13,126,3,2,sahidica.hebrews.2.13,sahidic.psalms.126.3
Heb,2,13,15,1,2,sahidica.hebrews.2.13,sahidic.psalms.15.1
Heb,3,10,146,1,2,sahidica.hebrews.3.10,sahidic.psalms.146.1
Heb,3,10,146,2,2,sahidica.hebrews.3.10,sahidic.psalms.146.2
Heb,3,10,146,3,2,sahidica.hebrews.3.10,sahidic.psalms.146.3
Heb,3,10,146,4,2,sahidica.hebrews.3.10,sahidic.psalms.146.4
Heb,3,10,146,5,2,sahidica.hebrews.3.10,sahidic.psalms.146.5
Heb,3,10,146,6,2,sahidica.hebrews.3.10,sahidic.psalms.146.6
Heb,3,10,146,7,2,sahidica.hebrews.3.10,sahidic.psalms.146.7
Heb,3,10,146,8,2,sahidica.hebrews.3.10,sahidic.psalms.146.8
Heb,3,10,146,9,2,sahidica.hebrews.3.10,sahidic.psalms.146.9
Heb,3,10,146,10,2,sahidica.hebrews.3.10,sahidic.psalms.146.10
Heb,3,10,146,11,2,sahidica.hebrews.3.10,sahidic.psalms.146.11
Heb,3,10,147,1,2,sahidica.hebrews.3.10,sahidic.psalms.147.1
Heb,3,10,147,2,2,sahidica.hebrews.3.10,sahidic.psalms.147.2
Heb,3,10,147,3,2,sahidica.hebrews.3.10,sahidic.psalms.147.3
Heb,3,10,147,4,2,sahidica.hebrews.3.10,sahidic.psalms.147.4
Heb,3,10,147,5,2,sahidica.hebrews.3.10,sahidic.psalms.147.5
Heb,3,10,147,6,2,sahidica.hebrews.3.10,sahidic.psalms.147.6
Heb,3,10,147,7,2,sahidica.hebrews.3.10,sahidic.psalms.147.7
Heb,3,10,147,8,2,sahidica.hebrews.3.10,sahidic.psalms.147.8
Heb,3,10,147,9,2,sahidica.hebrews.3.10,sahidic.psalms.147.9
Heb,4,8,104,44,2,sahidica.hebrews.4.8,sahidic.psalms.104.44
Heb,5,9,67,18,2,sahidica.hebrews.5.9,sahidic.psalms.67.18
Heb,5,9,67,19,2,sahidica.hebrews.5.9,sahidic.psalms.67.19
Heb,5,9,67,20,2,sahidica.hebrews.5.9,sahidic.psalms.67.20
Heb,5,9,50,6,2,sahidica.hebrews.5.9,sahidic.psalms.50.6
Heb,6,8,106,34,2,sahidica.hebrews.6.8,sahidic.psalms.106.34
Heb,6,17,35,8,2,sahidica.hebrews.6.17,sahidic.psalms.35.8
Heb,7,1,77,56,2,sahidica.hebrews.7.1,sahidic.psalms.77.56
Heb,7,2,71,1,2,sahidica.hebrews.7.2,sahidic.psalms.71.1
Heb,7,2,71,2,2,sahidica.hebrews.7.2,sahidic.psalms.71.2
Heb,7,2,71,3,2,sahidica.hebrews.7.2,sahidic.psalms.71.3
Heb,7,2,71,7,2,sahidica.hebrews.7.2,sahidic.psalms.71.7
Heb,7,19,72,28,2,sahidica.hebrews.7.19,sahidic.psalms.72.28
Heb,8,1,144,12,2,sahidica.hebrews.8.1,sahidic.psalms.144.12
Heb,9,4,109,2,2,sahidica.hebrews.9.4,sahidic.psalms.109.2
Heb,9,4,109,3,2,sahidica.hebrews.9.4,sahidic.psalms.109.3
Heb,9,7,18,12,2,sahidica.hebrews.9.7,sahidic.psalms.18.12
Heb,9,7,94,10,2,sahidica.hebrews.9.7,sahidic.psalms.94.10
Heb,10,4,49,8,2,sahidica.hebrews.10.4,sahidic.psalms.49.8
Heb,10,4,49,9,2,sahidica.hebrews.10.4,sahidic.psalms.49.9
Heb,10,4,49,10,2,sahidica.hebrews.10.4,sahidic.psalms.49.10
Heb,10,4,49,11,2,sahidica.hebrews.10.4,sahidic.psalms.49.11
Heb,10,4,49,12,2,sahidica.hebrews.10.4,sahidic.psalms.49.12
Heb,10,6,146,1,2,sahidica.hebrews.10.6,sahidic.psalms.146.1
Heb,10,6,146,2,2,sahidica.hebrews.10.6,sahidic.psalms.146.2
Heb,10,6,146,3,2,sahidica.hebrews.10.6,sahidic.psalms.146.3
Heb,10,6,146,4,2,sahidica.hebrews.10.6,sahidic.psalms.146.4
Heb,10,6,146,5,2,sahidica.hebrews.10.6,sahidic.psalms.146.5
Heb,10,6,146,6,2,sahidica.hebrews.10.6,sahidic.psalms.146.6
Heb,10,6,146,7,2,sahidica.hebrews.10.6,sahidic.psalms.146.7
Heb,10,6,146,8,2,sahidica.hebrews.10.6,sahidic.psalms.146.8
Heb,10,6,146,9,2,sahidica.hebrews.10.6,sahidic.psalms.146.9
Heb,10,6,146,10,2,sahidica.hebrews.10.6,sahidic.psalms.146.10
Heb,10,6,146,11,2,sahidica.hebrews.10.6,sahidic.psalms.146.11
Heb,10,6,147,1,2,sahidica.hebrews.10.6,sahidic.psalms.147.1
Heb,10,6,147,2,2,sahidica.hebrews.10.6,sahidic.psalms.147.2
Heb,10,6,147,3,2,sahidica.hebrews.10.6,sahidic.psalms.147.3
Heb,10,6,147,4,2,sahidica.hebrews.10.6,sahidic.psalms.147.4
Heb,10,6,147,5,2,sahidica.hebrews.10.6,sahidic.psalms.147.5
Heb,10,6,147,6,2,sahidica.hebrews.10.6,sahidic.psalms.147.6
Heb,10,6,147,7,2,sahidica.hebrews.10.6,sahidic.psalms.147.7
Heb,10,6,147,8,2,sahidica.hebrews.10.6,sahidic.psalms.147.8
Heb,10,6,147,9,2,sahidica.hebrews.10.6,sahidic.psalms.147.9
Heb,10,27,67,1,2,sahidica.hebrews.10.27,sahidic.psalms.67.1
Heb,10,27,67,2,2,sahidica.hebrews.10.27,sahidic.psalms.67.2
Heb,10,27,20,9,2,sahidica.hebrews.10.27,sahidic.psalms.20.9
Heb,10,33,68,9,2,sahidica.hebrews.10.33,sahidic.psalms.68.9
Heb,10,33,78,12,2,sahidica.hebrews.10.33,sahidic.psalms.78.12
Heb,10,33,88,51,2,sahidica.hebrews.10.33,sahidic.psalms.88.51
Heb,10,33,70,7,2,sahidica.hebrews.10.33,sahidic.psalms.70.7
Heb,11,25,46,9,2,sahidica.hebrews.11.25,sahidic.psalms.46.9
Heb,11,26,68,20,2,sahidica.hebrews.11.26,sahidic.psalms.68.20
Heb,11,26,68,7,2,sahidica.hebrews.11.26,sahidic.psalms.68.7
Heb,11,27,15,8,2,sahidica.hebrews.11.27,sahidic.psalms.15.8
Heb,11,29,113,1,2,sahidica.hebrews.11.29,sahidic.psalms.113.1
Heb,11,29,113,2,2,sahidica.hebrews.11.29,sahidic.psalms.113.2
Heb,11,29,113,3,2,sahidica.hebrews.11.29,sahidic.psalms.113.3
Heb,11,29,113,4,2,sahidica.hebrews.11.29,sahidic.psalms.113.4
Heb,11,29,113,5,2,sahidica.hebrews.11.29,sahidic.psalms.113.5
Heb,11,29,113,6,2,sahidica.hebrews.11.29,sahidic.psalms.113.6
Heb,11,29,113,7,2,sahidica.hebrews.11.29,sahidic.psalms.113.7
Heb,11,29,113,8,2,sahidica.hebrews.11.29,sahidic.psalms.113.8
Heb,11,29,113,9,2,sahidica.hebrews.11.29,sahidic.psalms.113.9
Heb,11,29,113,10,2,sahidica.hebrews.11.29,sahidic.psalms.113.10
Heb,11,29,113,11,2,sahidica.hebrews.11.29,sahidic.psalms.113.11
Heb,11,29,113,12,2,sahidica.hebrews.11.29,sahidic.psalms.113.12
Heb,11,29,113,13,2,sahidica.hebrews.11.29,sahidic.psalms.113.13
Heb,11,29,113,14,2,sahidica.hebrews.11.29,sahidic.psalms.113.14
Heb,11,29,113,15,2,sahidica.hebrews.11.29,sahidic.psalms.113.15
Heb,11,29,113,16,2,sahidica.hebrews.11.29,sahidic.psalms.113.16
Heb,11,29,113,17,2,sahidica.hebrews.11.29,sahidic.psalms.113.17
Heb,11,29,113,18,2,sahidica.hebrews.11.29,sahidic.psalms.113.18
Heb,11,29,113,19,2,sahidica.hebrews.11.29,sahidic.psalms.113.19
Heb,11,29,113,20,2,sahidica.hebrews.11.29,sahidic.psalms.113.20
Heb,11,29,113,21,2,sahidica.hebrews.11.29,sahidic.psalms.113.21
Heb,11,29,113,22,2,sahidica.hebrews.11.29,sahidic.psalms.113.22
Heb,11,29,113,23,2,sahidica.hebrews.11.29,sahidic.psalms.113.23
Heb,11,29,113,24,2,sahidica.hebrews.11.29,sahidic.psalms.113.24
Heb,11,29,113,25,2,sahidica.hebrews.11.29,sahidic.psalms.113.25
Heb,11,29,113,26,2,sahidica.hebrews.11.29,sahidic.psalms.113.26
Heb,11,29,135,13,2,sahidica.hebrews.11.29,sahidic.psalms.135.13
Heb,11,29,135,14,2,sahidica.hebrews.11.29,sahidic.psalms.135.14
Heb,11,29,135,15,2,sahidica.hebrews.11.29,sahidic.psalms.135.15
Heb,11,32,98,6,2,sahidica.hebrews.11.32,sahidic.psalms.98.6
Heb,11,33,43,2,2,sahidica.hebrews.11.33,sahidic.psalms.43.2
Heb,11,33,43,3,2,sahidica.hebrews.11.33,sahidic.psalms.43.3
Heb,11,33,43,4,2,sahidica.hebrews.11.33,sahidic.psalms.43.4
Heb,11,33,43,5,2,sahidica.hebrews.11.33,sahidic.psalms.43.5
Heb,11,33,43,6,2,sahidica.hebrews.11.33,sahidic.psalms.43.6
Heb,11,34,65,12,2,sahidica.hebrews.11.34,sahidic.psalms.65.12
Heb,11,34,6,8,2,sahidica.hebrews.11.34,sahidic.psalms.6.8
Heb,11,36,104,17,2,sahidica.hebrews.11.36,sahidic.psalms.104.17
Heb,11,36,104,18,2,sahidica.hebrews.11.36,sahidic.psalms.104.18
Heb,12,5,6,1,2,sahidica.hebrews.12.5,sahidic.psalms.6.1
Heb,12,5,6,2,2,sahidica.hebrews.12.5,sahidic.psalms.6.2
Heb,12,22,67,17,2,sahidica.hebrews.12.22,sahidic.psalms.67.17
Heb,12,23,68,28,2,sahidica.hebrews.12.23,sahidic.psalms.68.28
Heb,12,23,88,27,2,sahidica.hebrews.12.23,sahidic.psalms.88.27
Heb,12,23,110,1,2,sahidica.hebrews.12.23,sahidic.psalms.110.1
Heb,12,23,88,7,2,sahidica.hebrews.12.23,sahidic.psalms.88.7
Heb,12,23,49,5,2,sahidica.hebrews.12.23,sahidic.psalms.49.5
Heb,12,23,49,6,2,sahidica.hebrews.12.23,sahidic.psalms.49.6
Heb,12,27,101,26,2,sahidica.hebrews.12.27,sahidic.psalms.101.26
Heb,12,27,101,27,2,sahidica.hebrews.12.27,sahidic.psalms.101.27
Heb,12,28,88,7,2,sahidica.hebrews.12.28,sahidic.psalms.88.7
Heb,13,20,79,1,2,sahidica.hebrews.13.20,sahidic.psalms.79.1
Matt,1,6,71,20,1,sahidica.matthew.1.6,sahidic.psalms.71.20
Matt,2,4,2,2,1,sahidica.matthew.2.4,sahidic.psalms.2.2
Matt,5,2,77,1,1,sahidica.matthew.5.2,sahidic.psalms.77.1
Matt,5,2,77,2,1,sahidica.matthew.5.2,sahidic.psalms.77.2
Matt,5,22,91,6,1,sahidica.matthew.5.22,sahidic.psalms.91.6
Matt,5,22,13,1,1,sahidica.matthew.5.22,sahidic.psalms.13.1
Matt,5,22,48,10,1,sahidica.matthew.5.22,sahidic.psalms.48.10
Matt,5,22,68,4,1,sahidica.matthew.5.22,sahidic.psalms.68.4
Matt,5,22,24,3,1,sahidica.matthew.5.22,sahidic.psalms.24.3
Matt,5,22,34,19,1,sahidica.matthew.5.22,sahidic.psalms.34.19
Matt,6,30,91,7,1,sahidica.matthew.6.30,sahidic.psalms.91.7
Matt,8,25,9,1,1,sahidica.matthew.8.25,sahidic.psalms.9.1
Matt,8,25,9,2,1,sahidica.matthew.8.25,sahidic.psalms.9.2
Matt,8,25,9,3,1,sahidica.matthew.8.25,sahidic.psalms.9.3
Matt,8,25,9,4,1,sahidica.matthew.8.25,sahidic.psalms.9.4
Matt,8,25,9,5,1,sahidica.matthew.8.25,sahidic.psalms.9.5
Matt,8,25,9,6,1,sahidica.matthew.8.25,sahidic.psalms.9.6
Matt,8,25,9,7,1,sahidica.matthew.8.25,sahidic.psalms.9.7
Matt,8,25,9,8,1,sahidica.matthew.8.25,sahidic.psalms.9.8
Matt,8,25,9,9,1,sahidica.matthew.8.25,sahidic.psalms.9.9
Matt,8,25,9,10,1,sahidica.matthew.8.25,sahidic.psalms.9.10
Matt,8,25,9,11,1,sahidica.matthew.8.25,sahidic.psalms.9.11
Matt,8,25,9,12,1,sahidica.matthew.8.25,sahidic.psalms.9.12
Matt,8,25,9,13,1,sahidica.matthew.8.25,sahidic.psalms.9.13
Matt,8,25,9,14,1,sahidica.matthew.8.25,sahidic.psalms.9.14
Matt,8,25,9,15,1,sahidica.matthew.8.25,sahidic.psalms.9.15
Matt,8,25,9,16,1,sahidica.matthew.8.25,sahidic.psalms.9.16
Matt,8,25,9,17,1,sahidica.matthew.8.25,sahidic.psalms.9.17
Matt,8,25,9,18,1,sahidica.matthew.8.25,sahidic.psalms.9.18
Matt,8,25,9,19,1,sahidica.matthew.8.25,sahidic.psalms.9.19
Matt,8,25,9,20,1,sahidica.matthew.8.25,sahidic.psalms.9.20
Matt,8,25,9,21,1,sahidica.matthew.8.25,sahidic.psalms.9.21
Matt,8,25,9,22,1,sahidica.matthew.8.25,sahidic.psalms.9.22
Matt,8,25,9,23,1,sahidica.matthew.8.25,sahidic.psalms.9.23
Matt,8,25,9,24,1,sahidica.matthew.8.25,sahidic.psalms.9.24
Matt,8,25,9,25,1,sahidica.matthew.8.25,sahidic.psalms.9.25
Matt,8,25,9,26,1,sahidica.matthew.8.25,sahidic.psalms.9.26
Matt,8,25,9,27,1,sahidica.matthew.8.25,sahidic.psalms.9.27
Matt,8,25,9,28,1,sahidica.matthew.8.25,sahidic.psalms.9.28
Matt,8,25,9,29,1,sahidica.matthew.8.25,sahidic.psalms.9.29
Matt,8,25,9,30,1,sahidica.matthew.8.25,sahidic.psalms.9.30
Matt,8,25,9,31,1,sahidica.matthew.8.25,sahidic.psalms.9.31
Matt,8,25,9,32,1,sahidica.matthew.8.25,sahidic.psalms.9.32
Matt,8,25,9,33,1,sahidica.matthew.8.25,sahidic.psalms.9.33
Matt,8,25,9,34,1,sahidica.matthew.8.25,sahidic.psalms.9.34
Matt,8,25,9,35,1,sahidica.matthew.8.25,sahidic.psalms.9.35
Matt,8,25,9,36,1,sahidica.matthew.8.25,sahidic.psalms.9.36
Matt,8,25,9,37,1,sahidica.matthew.8.25,sahidic.psalms.9.37
Matt,8,25,9,38,1,sahidica.matthew.8.25,sahidic.psalms.9.38
Matt,11,3,109,1,1,sahidica.matthew.11.3,sahidic.psalms.109.1
Matt,11,3,109,2,1,sahidica.matthew.11.3,sahidic.psalms.109.2
Matt,11,3,109,3,1,sahidica.matthew.11.3,sahidic.psalms.109.3
Matt,11,3,109,4,1,sahidica.matthew.11.3,sahidic.psalms.109.4
Matt,11,3,109,5,1,sahidica.matthew.11.3,sahidic.psalms.109.5
Matt,11,3,2,6,1,sahidica.matthew.11.3,sahidic.psalms.2.6
Matt,11,3,2,7,1,sahidica.matthew.11.3,sahidic.psalms.2.7
Matt,11,3,2,8,1,sahidica.matthew.11.3,sahidic.psalms.2.8
Matt,11,3,2,9,1,sahidica.matthew.11.3,sahidic.psalms.2.9
Matt,11,3,2,10,1,sahidica.matthew.11.3,sahidic.psalms.2.10
Matt,11,3,2,11,1,sahidica.matthew.11.3,sahidic.psalms.2.11
Matt,11,3,2,12,1,sahidica.matthew.11.3,sahidic.psalms.2.12
Matt,11,3,117,26,1,sahidica.matthew.11.3,sahidic.psalms.117.26
Matt,12,20,97,1,1,sahidica.matthew.12.20,sahidic.psalms.97.1
Matt,12,20,97,2,1,sahidica.matthew.12.20,sahidic.psalms.97.2
Matt,12,20,97,3,1,sahidica.matthew.12.20,sahidic.psalms.97.3
Matt,13,55,21,6,1,sahidica.matthew.13.55,sahidic.psalms.21.6
Matt,17,4,4,6,1,sahidica.matthew.17.4,sahidic.psalms.4.6
Matt,17,4,15,11,1,sahidica.matthew.17.4,sahidic.psalms.15.11
Matt,17,5,80,7,1,sahidica.matthew.17.5,sahidic.psalms.80.7
Matt,17,23,15,10,1,sahidica.matthew.17.23,sahidic.psalms.15.10
Matt,18,10,14,4,1,sahidica.matthew.18.10,sahidic.psalms.14.4
Matt,18,31,118,158,1,sahidica.matthew.18.31,sahidic.psalms.118.158
Matt,19,13,113,1,1,sahidica.matthew.19.13,sahidic.psalms.113.1
Matt,19,13,113,2,1,sahidica.matthew.19.13,sahidic.psalms.113.2
Matt,19,13,113,3,1,sahidica.matthew.19.13,sahidic.psalms.113.3
Matt,19,13,113,4,1,sahidica.matthew.19.13,sahidic.psalms.113.4
Matt,19,13,113,5,1,sahidica.matthew.19.13,sahidic.psalms.113.5
Matt,19,13,113,6,1,sahidica.matthew.19.13,sahidic.psalms.113.6
Matt,19,13,113,7,1,sahidica.matthew.19.13,sahidic.psalms.113.7
Matt,19,13,113,8,1,sahidica.matthew.19.13,sahidic.psalms.113.8
Matt,19,13,113,9,1,sahidica.matthew.19.13,sahidic.psalms.113.9
Matt,19,13,113,10,1,sahidica.matthew.19.13,sahidic.psalms.113.10
Matt,19,13,113,11,1,sahidica.matthew.19.13,sahidic.psalms.113.11
Matt,19,13,113,12,1,sahidica.matthew.19.13,sahidic.psalms.113.12
Matt,19,13,113,13,1,sahidica.matthew.19.13,sahidic.psalms.113.13
Matt,19,13,113,14,1,sahidica.matthew.19.13,sahidic.psalms.113.14
Matt,19,13,113,15,1,sahidica.matthew.19.13,sahidic.psalms.113.15
Matt,19,13,113,16,1,sahidica.matthew.19.13,sahidic.psalms.113.16
Matt,19,13,113,17,1,sahidica.matthew.19.13,sahidic.psalms.113.17
Matt,19,13,113,18,1,sahidica.matthew.19.13,sahidic.psalms.113.18
Matt,19,13,113,19,1,sahidica.matthew.19.13,sahidic.psalms.113.19
Matt,19,13,113,20,1,sahidica.matthew.19.13,sahidic.psalms.113.20
Matt,19,13,113,21,1,sahidica.matthew.19.13,sahidic.psalms.113.21
Matt,19,13,113,22,1,sahidica.matthew.19.13,sahidic.psalms.113.22
Matt,19,13,113,23,1,sahidica.matthew.19.13,sahidic.psalms.113.23
Matt,19,13,113,24,1,sahidica.matthew.19.13,sahidic.psalms.113.24
Matt,19,13,113,25,1,sahidica.matthew.19.13,sahidic.psalms.113.25
Matt,19,13,113,26,1,sahidica.matthew.19.13,sahidic.psalms.113.26
Matt,19,17,144,7,1,sahidica.matthew.19.17,sahidic.psalms.144.7
Matt,19,17,144,8,1,sahidica.matthew.19.17,sahidic.psalms.144.8
Matt,19,17,144,9,1,sahidica.matthew.19.17,sahidic.psalms.144.9
Matt,22,15,40,6,1,sahidica.matthew.22.15,sahidic.psalms.40.6
Matt,22,15,56,6,1,sahidica.matthew.22.15,sahidic.psalms.56.6
Matt,23,31,63,8,1,sahidica.matthew.23.31,sahidic.psalms.63.8
Matt,23,38,68,24,1,sahidica.matthew.23.38,sahidic.psalms.68.24
Matt,25,41,6,8,1,sahidica.matthew.25.41,sahidic.psalms.6.8
Matt,26,5,75,10,1,sahidica.matthew.26.5,sahidic.psalms.75.10
Matt,26,36,68,1,1,sahidica.matthew.26.36,sahidic.psalms.68.1
Matt,26,36,68,2,1,sahidica.matthew.26.36,sahidic.psalms.68.2
