filename,author,work,era,meter,genre,confidence
augustine.epistula_ad_catholicos_de_secta_donatistarum.tess,augustine,epistula_ad_catholicos_de_secta_donatistarum,Late Antique,prose,epistolary,auto
augustine.epistulae.tess,augustine,epistulae,Late Antique,prose,epistolary,auto
augustine.epistulae_1-30.part.1.tess,augustine,epistulae_1-30,Late Antique,prose,epistolary,auto
augustine.epistulae_121-150.part.5.tess,augustine,epistulae_121-150,Late Antique,prose,epistolary,auto
augustine.epistulae_151-180.part.6.tess,augustine,epistulae_151-180,Late Antique,prose,epistolary,auto
augustine.epistulae_181-210.part.7.tess,augustine,epistulae_181-210,Late Antique,prose,epistolary,auto
augustine.epistulae_211-240.part.8.tess,augustine,epistulae_211-240,Late Antique,prose,epistolary,auto
augustine.epistulae_241-270.part.9.tess,augustine,epistulae_241-270,Late Antique,prose,epistolary,auto
augustine.epistulae_31-60.part.2.tess,augustine,epistulae_31-60,Late Antique,prose,epistolary,auto
augustine.epistulae_61-90.part.3.tess,augustine,epistulae_61-90,Late Antique,prose,epistolary,auto
augustine.epistulae_91-120.part.4.tess,augustine,epistulae_91-120,Late Antique,prose,epistolary,auto
augustine.gesta_cum_emerito_donatistarum_episcopo.tess,augustine,gesta_cum_emerito_donatistarum_episcopo,Late Antique,prose,theology,auto
augustine.gesta_cum_emerito_donatistarum_episcopum.tess,augustine,gesta_cum_emerito_donatistarum_episcopum,Late Antique,prose,theology,auto
augustine.libellus_adversus_fulgentium_donatistam.tess,augustine,libellus_adversus_fulgentium_donatistam,Late Antique,prose,theology,auto
augustine.liber_de_divinis_scripturis_sive_speculu.tess,augustine,liber_de_divinis_scripturis_sive_speculu,Late Antique,prose,theology,auto
augustine.liber_de_unico_baptismo.tess,augustine,liber_de_unico_baptismo,Late Antique,prose,theology,auto
augustine.liber_qui_appellatur_speculum.tess,augustine,liber_qui_appellatur_speculum,Late Antique,prose,theology,auto
augustine.locutiones_in_heptateuchum.tess,augustine,locutiones_in_heptateuchum,Late Antique,prose,theology,auto
augustine.psalmus_contra_partem_donati.tess,augustine,psalmus_contra_partem_donati,Late Antique,prose,theology,auto
augustine.quaestiones_in_heptateuchum.tess,augustine,quaestiones_in_heptateuchum,Late Antique,prose,theology,auto
augustine.retractationes.tess,augustine,retractationes,Late Antique,prose,theology,auto
augustine.retractationum.tess,augustine,retractationum,Late Antique,prose,theology,auto
augustine.sermo_ad_caesariensis_ecclesiae_plebem.tess,augustine,sermo_ad_caesariensis_ecclesiae_plebem,Late Antique,prose,theology,auto
augustine.sermo_de_rusticiano_subdiacono.tess,augustine,sermo_de_rusticiano_subdiacono,Late Antique,prose,theology,auto
augustine.speculum.tess,augustine,speculum,Late Antique,prose,theology,auto
augustine_pseudo.quaestiones_veteris_et_novi_testamenti.tess,augustine_pseudo,quaestiones_veteris_et_novi_testamenti,Late Antique,prose,theology,auto
aurelius_victor.de_caesaribus.tess,aurelius_victor,de_caesaribus,Late Antique,prose,historiography,auto
aurelius_victor.epitome_de_caesaribus.tess,aurelius_victor,epitome_de_caesaribus,Late Antique,prose,historiography,auto
ausonius.cento_nuptialis.tess,ausonius,cento_nuptialis,Late Antique,hexameter,epic,auto
ausonius.commemoratio_professorum_burdigalensium.tess,ausonius,commemoratio_professorum_burdigalensium,Late Antique,prose,oratory,auto
ausonius.cupido_cruciatus.tess,ausonius,cupido_cruciatus,Late Antique,lyric,lyric,auto
ausonius.de_bissula.tess,ausonius,de_bissula,Late Antique,prose,lyric,auto
ausonius.de_herediolo.tess,ausonius,de_herediolo,Late Antique,lyric,lyric,auto
ausonius.de_xii_caesaribus.tess,ausonius,de_xii_caesaribus,Late Antique,prose,lyric,auto
ausonius.eclogarum_liber.tess,ausonius,eclogarum_liber,Late Antique,lyric,lyric,auto
ausonius.ephemeris_id_est_totius_diei_negotium.tess,ausonius,ephemeris_id_est_totius_diei_negotium,Late Antique,lyric,lyric,auto
ausonius.epicedion_in_patrem.tess,ausonius,epicedion_in_patrem,Late Antique,lyric,lyric,auto
ausonius.epigrammata_ausonii_de_diversis_rebus.tess,ausonius,epigrammata_ausonii_de_diversis_rebus,Late Antique,lyric,lyric,auto
ausonius.epistularum.tess,ausonius,epistularum,Late Antique,prose,epistolary,auto
ausonius.epitaphia_heroum_qui_bello_troico_interfuerunt.tess,ausonius,epitaphia_heroum_qui_bello_troico_interfuerunt,Late Antique,lyric,lyric,auto
ausonius.gratiarum_actio.tess,ausonius,gratiarum_actio,Late Antique,prose,oratory,auto
ausonius.griphus_ternarii_numeri.tess,ausonius,griphus_ternarii_numeri,Late Antique,lyric,lyric,auto
ausonius.libri_de_fastis_conclusio.tess,ausonius,libri_de_fastis_conclusio,Late Antique,lyric,lyric,auto
ausonius.ludus_septem_sapientum.tess,ausonius,ludus_septem_sapientum,Late Antique,lyric,lyric,auto
ausonius.mosella.tess,ausonius,mosella,Late Antique,hexameter,epic,auto
ausonius.oratio_consulis_ausonii_versibus_rhopalicis.tess,ausonius,oratio_consulis_ausonii_versibus_rhopalicis,Late Antique,prose,oratory,auto
ausonius.ordo_urbium_nobilium.tess,ausonius,ordo_urbium_nobilium,Late Antique,lyric,lyric,auto
ausonius.parentalia.tess,ausonius,parentalia,Late Antique,lyric,lyric,auto
ausonius.praefatiunculae.tess,ausonius,praefatiunculae,Late Antique,lyric,lyric,auto
ausonius.precationes.tess,ausonius,precationes,Late Antique,lyric,lyric,auto
ausonius.technopaegnion.tess,ausonius,technopaegnion,Late Antique,lyric,lyric,auto
ausonius.versus_paschales_pro_augusto_dicti.tess,ausonius,versus_paschales_pro_augusto_dicti,Late Antique,lyric,lyric,auto
avitus_of_vienne.de_consolatoria_laude_castitatis.tess,avitus_of_vienne,de_consolatoria_laude_castitatis,Late Antique,unknown,christian_poetry,auto
avitus_of_vienne.de_spiritalis_historiae_gestis.part.1.tess,avitus_of_vienne,de_spiritalis_historiae_gestis,Late Antique,hexameter,epic,auto
avitus_of_vienne.de_spiritalis_historiae_gestis.part.2.tess,avitus_of_vienne,de_spiritalis_historiae_gestis,Late Antique,hexameter,epic,auto
avitus_of_vienne.de_spiritalis_historiae_gestis.part.3.tess,avitus_of_vienne,de_spiritalis_historiae_gestis,Late Antique,hexameter,epic,auto
avitus_of_vienne.de_spiritalis_historiae_gestis.part.4.tess,avitus_of_vienne,de_spiritalis_historiae_gestis,Late Antique,hexameter,epic,auto
avitus_of_vienne.de_spiritalis_historiae_gestis.part.5.tess,avitus_of_vienne,de_spiritalis_historiae_gestis,Late Antique,hexameter,epic,auto
avitus_of_vienne.de_spiritalis_historiae_gestis.tess,avitus_of_vienne,de_spiritalis_historiae_gestis,Late Antique,hexameter,epic,auto
bede.historiam_ecclesiasticam_gentis_anglorum.part.1.tess,bede,historiam_ecclesiasticam_gentis_anglorum,Early Medieval,prose,medieval,auto
bede.historiam_ecclesiasticam_gentis_anglorum.part.2.tess,bede,historiam_ecclesiasticam_gentis_anglorum,Early Medieval,prose,medieval,auto
bede.historiam_ecclesiasticam_gentis_anglorum.part.3.tess,bede,historiam_ecclesiasticam_gentis_anglorum,Early Medieval,prose,medieval,auto
bede.historiam_ecclesiasticam_gentis_anglorum.part.4.tess,bede,historiam_ecclesiasticam_gentis_anglorum,Early Medieval,prose,medieval,auto
bede.historiam_ecclesiasticam_gentis_anglorum.part.5.tess,bede,historiam_ecclesiasticam_gentis_anglorum,Early Medieval,prose,medieval,auto
bede.historiam_ecclesiasticam_gentis_anglorum.tess,bede,historiam_ecclesiasticam_gentis_anglorum,Early Medieval,prose,medieval,auto
bede_the_venerable.de_locis_santis.tess,bede_the_venerable,de_locis_santis,Early Medieval,prose,medieval,auto
bernowinus.carmina.tess,bernowinus,carmina,Carolingian,unknown,medieval,auto
bertharius_of_monte_cassino.carmen_de_sancto_benedicto.tess,bertharius_of_monte_cassino,carmen_de_sancto_benedicto,Carolingian,unknown,medieval,auto
bertharius_of_monte_cassino.carmen_de_sancto_benedicto_interpolatum.tess,bertharius_of_monte_cassino,carmen_de_sancto_benedicto_interpolatum,Carolingian,unknown,medieval,auto
boethius.commentaria_in_porphyrium_a_se_translatu.tess,boethius,commentaria_in_porphyrium_a_se_translatu,Late Antique,prose,philosophy,auto
boethius.consolatio_philosophiae.part.1.tess,boethius,consolatio_philosophiae,Late Antique,prose,philosophy,auto
boethius.consolatio_philosophiae.part.2.tess,boethius,consolatio_philosophiae,Late Antique,prose,philosophy,auto
boethius.consolatio_philosophiae.part.3.tess,boethius,consolatio_philosophiae,Late Antique,prose,philosophy,auto
boethius.consolatio_philosophiae.part.4.tess,boethius,consolatio_philosophiae,Late Antique,prose,philosophy,auto
boethius.consolatio_philosophiae.part.5.tess,boethius,consolatio_philosophiae,Late Antique,prose,philosophy,auto
boethius.consolatio_philosophiae.tess,boethius,consolatio_philosophiae,Late Antique,prose,philosophy,auto
boethius.de_consolatione_philosophiae.tess,boethius,de_consolatione_philosophiae,Late Antique,prose,philosophy,auto
boethius.de_fide_catholica.tess,boethius,de_fide_catholica,Late Antique,prose,philosophy,auto
boethius.liber_de_persona_et_duabus_naturis_contra_eutychen_et_nestorium.tess,boethius,liber_de_persona_et_duabus_naturis_contra_eutychen_et_nestorium,Late Antique,prose,philosophy,auto
boethius.quomodo_substantiae_in_eo_quod_sint_bonae_sint_cum_non_sint_substantialia_bona.tess,boethius,quomodo_substantiae_in_eo_quod_sint_bonae_sint_cum_non_sint_substantialia_bona,Late Antique,prose,philosophy,auto
boethius.quomodo_trinitas.tess,boethius,quomodo_trinitas,Late Antique,prose,philosophy,auto
boethius.utrum_pater.tess,boethius,utrum_pater,Late Antique,prose,philosophy,auto
caesar.de_bello_civili.part.1.tess,caesar,de_bello_civili,Republic,prose,historiography,auto
caesar.de_bello_civili.part.2.tess,caesar,de_bello_civili,Republic,prose,historiography,auto
caesar.de_bello_civili.part.3.tess,caesar,de_bello_civili,Republic,prose,historiography,auto
caesar.de_bello_civili.tess,caesar,de_bello_civili,Republic,prose,historiography,auto
caesar.de_bello_gallico.part.1.tess,caesar,de_bello_gallico,Republic,prose,historiography,auto
caesar.de_bello_gallico.part.2.tess,caesar,de_bello_gallico,Republic,prose,historiography,auto
caesar.de_bello_gallico.part.3.tess,caesar,de_bello_gallico,Republic,prose,historiography,auto
caesar.de_bello_gallico.part.4.tess,caesar,de_bello_gallico,Republic,prose,historiography,auto
caesar.de_bello_gallico.part.5.tess,caesar,de_bello_gallico,Republic,prose,historiography,auto
caesar.de_bello_gallico.part.6.tess,caesar,de_bello_gallico,Republic,prose,historiography,auto
caesar.de_bello_gallico.part.7.tess,caesar,de_bello_gallico,Republic,prose,historiography,auto
caesar.de_bello_gallico.part.8.tess,caesar,de_bello_gallico,Republic,prose,historiography,auto
caesar.de_bello_gallico.tess,caesar,de_bello_gallico,Republic,prose,historiography,auto
caesar_augustus.res_gestae_divi_augusti.tess,caesar_augustus,res_gestae_divi_augusti,Augustan,prose,historiography,auto
calpurnius_siculus.eclogae.tess,calpurnius_siculus,eclogae,Early Imperial,hexameter,pastoral,auto
candidus_of_fulda.epitaphia_aegili.tess,candidus_of_fulda,epitaphia_aegili,Carolingian,unknown,medieval,auto
candidus_of_fulda.vita_aegili.tess,candidus_of_fulda,vita_aegili,Carolingian,unknown,medieval,auto
catholic_church_pope.epistulae_imperatorum_pontificum_aliorum.tess,catholic_church_pope,epistulae_imperatorum_pontificum_aliorum,Late Antique,prose,theology,auto
cato_the_elder.de_agricultura.tess,cato_the_elder,de_agricultura,Republic,prose,technical,auto
catullus.carmina.tess,catullus,carmina,Republic,mixed,lyric,auto
celsus.de_medicina.part.1.tess,celsus,de_medicina,Early Imperial,prose,technical,auto
celsus.de_medicina.part.2.tess,celsus,de_medicina,Early Imperial,prose,technical,auto
celsus.de_medicina.part.3.tess,celsus,de_medicina,Early Imperial,prose,technical,auto
celsus.de_medicina.part.4.tess,celsus,de_medicina,Early Imperial,prose,technical,auto
celsus.de_medicina.part.5.tess,celsus,de_medicina,Early Imperial,prose,technical,auto
celsus.de_medicina.part.6.tess,celsus,de_medicina,Early Imperial,prose,technical,auto
celsus.de_medicina.part.7.tess,celsus,de_medicina,Early Imperial,prose,technical,auto
celsus.de_medicina.part.8.tess,celsus,de_medicina,Early Imperial,prose,technical,auto
celsus.de_medicina.tess,celsus,de_medicina,Early Imperial,prose,technical,auto
cicero.academica.tess,cicero,academica,Republic,prose,philosophy,auto
cicero.brutus.tess,cicero,brutus,Republic,prose,rhetoric,auto
cicero.cum_populo_gratias_egit.tess,cicero,cum_populo_gratias_egit,Republic,prose,oratory,auto
cicero.de_amicitia.tess,cicero,de_amicitia,Republic,prose,philosophy,auto
cicero.de_divinatione.tess,cicero,de_divinatione,Republic,prose,philosophy,auto
cicero.de_domo_sua.tess,cicero,de_domo_sua,Republic,prose,oratory,auto
cicero.de_fato.tess,cicero,de_fato,Republic,prose,philosophy,auto
cicero.de_finibus_bonorum_et_malorum.part.1.tess,cicero,de_finibus_bonorum_et_malorum,Republic,prose,philosophy,auto
cicero.de_finibus_bonorum_et_malorum.part.2.tess,cicero,de_finibus_bonorum_et_malorum,Republic,prose,philosophy,auto
cicero.de_finibus_bonorum_et_malorum.part.3.tess,cicero,de_finibus_bonorum_et_malorum,Republic,prose,philosophy,auto
cicero.de_finibus_bonorum_et_malorum.part.4.tess,cicero,de_finibus_bonorum_et_malorum,Republic,prose,philosophy,auto
cicero.de_finibus_bonorum_et_malorum.part.5.tess,cicero,de_finibus_bonorum_et_malorum,Republic,prose,philosophy,auto
cicero.de_finibus_bonorum_et_malorum.tess,cicero,de_finibus_bonorum_et_malorum,Republic,prose,philosophy,auto
cicero.de_haruspicum_responso.tess,cicero,de_haruspicum_responso,Republic,prose,oratory,auto
cicero.de_imperio_cn_pompei.tess,cicero,de_imperio_cn_pompei,Republic,prose,oratory,auto
cicero.de_inventione.part.1.tess,cicero,de_inventione,Republic,prose,rhetoric,auto
cicero.de_inventione.part.2.tess,cicero,de_inventione,Republic,prose,rhetoric,auto
cicero.de_inventione.tess,cicero,de_inventione,Republic,prose,rhetoric,auto
cicero.de_lege_agraria_contra_rullum.tess,cicero,de_lege_agraria_contra_rullum,Republic,prose,oratory,auto
cicero.de_natura_deorum.part.1.tess,cicero,de_natura_deorum,Republic,prose,philosophy,auto
cicero.de_natura_deorum.part.2.tess,cicero,de_natura_deorum,Republic,prose,philosophy,auto
cicero.de_natura_deorum.part.3.tess,cicero,de_natura_deorum,Republic,prose,philosophy,auto
cicero.de_natura_deorum.tess,cicero,de_natura_deorum,Republic,prose,philosophy,auto
cicero.de_officiis.part.1.tess,cicero,de_officiis,Republic,prose,philosophy,auto
cicero.de_officiis.part.2.tess,cicero,de_officiis,Republic,prose,philosophy,auto
cicero.de_officiis.part.3.tess,cicero,de_officiis,Republic,prose,philosophy,auto
cicero.de_officiis.tess,cicero,de_officiis,Republic,prose,philosophy,auto
cicero.de_optimo_genere_oratorum.tess,cicero,de_optimo_genere_oratorum,Republic,prose,oratory,auto
cicero.de_oratore.part.1.tess,cicero,de_oratore,Republic,prose,rhetoric,auto
cicero.de_oratore.part.2.tess,cicero,de_oratore,Republic,prose,rhetoric,auto
cicero.de_oratore.part.3.tess,cicero,de_oratore,Republic,prose,rhetoric,auto
cicero.de_oratore.tess,cicero,de_oratore,Republic,prose,rhetoric,auto
cicero.de_partitione_oratoria.tess,cicero,de_partitione_oratoria,Republic,prose,rhetoric,auto
cicero.de_provinciis_consularibus.tess,cicero,de_provinciis_consularibus,Republic,prose,oratory,auto
cicero.de_republica.tess,cicero,de_republica,Republic,prose,philosophy,auto
cicero.de_senectute.tess,cicero,de_senectute,Republic,prose,philosophy,auto
cicero.divinatio_in_c_verrem.part.1.tess,cicero,divinatio_in_c_verrem,Republic,prose,oratory,auto
cicero.divinatio_in_c_verrem.part.2.tess,cicero,divinatio_in_c_verrem,Republic,prose,oratory,auto
cicero.divinatio_in_c_verrem.part.3.tess,cicero,divinatio_in_c_verrem,Republic,prose,oratory,auto
cicero.divinatio_in_c_verrem.part.4.tess,cicero,divinatio_in_c_verrem,Republic,prose,oratory,auto
cicero.divinatio_in_c_verrem.part.5.tess,cicero,divinatio_in_c_verrem,Republic,prose,oratory,auto
cicero.divinatio_in_c_verrem.part.6.tess,cicero,divinatio_in_c_verrem,Republic,prose,oratory,auto
cicero.divinatio_in_c_verrem.tess,cicero,divinatio_in_c_verrem,Republic,prose,oratory,auto
cicero.divinatio_in_q_caecilium.tess,cicero,divinatio_in_q_caecilium,Republic,prose,oratory,auto
cicero.epistulae_ad_familiares.part.1.ad_lentulum.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.part.10.ad_plancum_et_ceteros.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.part.11.at_brutum_et_ceteros.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.part.12.ad_cassium_et_ceteros.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.part.13.ad_memmium_et_ceteros.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.part.14.ad_terentiam_uxorem.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.part.15.ad_senatum_et_ceteros.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.part.16.ad_tironem.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.part.2.ad_curionem_et_ceteros.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.part.3.ad_claudium_pulchrum.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.part.4.ad_sulpicium_et_ceteros.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.part.5.ad_metellum_et_ceteros.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.part.6.ad_torquatum_et_ceteros.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.part.7.ad_marium_et_ceteros.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.part.8.caeli_epistulae_ad_ciceronem.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.part.9.ad_varronem_et_ceteros.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.epistulae_ad_familiares.tess,cicero,epistulae_ad_familiares,Republic,prose,epistolary,auto
cicero.in_catilinam.tess,cicero,in_catilinam,Republic,prose,oratory,auto
cicero.in_l_pisonem.tess,cicero,in_l_pisonem,Republic,prose,oratory,auto
cicero.in_vatinium.tess,cicero,in_vatinium,Republic,prose,oratory,auto
cicero.letters_to_atticus.part.1.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.part.10.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.part.11.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.part.12.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.part.13.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.part.14.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.part.15.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.part.16.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.part.2.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.part.3.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.part.4.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.part.5.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.part.6.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.part.7.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.part.8.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.part.9.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_atticus.tess,cicero,letters_to_atticus,Republic,prose,epistolary,auto
cicero.letters_to_brutus.tess,cicero,letters_to_brutus,Republic,prose,rhetoric,auto
cicero.letters_to_quintus.tess,cicero,letters_to_quintus,Republic,prose,epistolary,auto
cicero.lucullus.tess,cicero,lucullus,Republic,prose,philosophy,auto
cicero.orator.tess,cicero,orator,Republic,prose,rhetoric,auto
cicero.paradoxa_stoicorum_ad_m_brutum.tess,cicero,paradoxa_stoicorum_ad_m_brutum,Republic,prose,philosophy,auto
cicero.philippicae.part.1.tess,cicero,philippicae,Republic,prose,oratory,auto
cicero.philippicae.part.10.tess,cicero,philippicae,Republic,prose,oratory,auto
cicero.philippicae.part.11.tess,cicero,philippicae,Republic,prose,oratory,auto
cicero.philippicae.part.12.tess,cicero,philippicae,Republic,prose,oratory,auto
cicero.philippicae.part.13.tess,cicero,philippicae,Republic,prose,oratory,auto
cicero.philippicae.part.14.tess,cicero,philippicae,Republic,prose,oratory,auto
cicero.philippicae.part.2.tess,cicero,philippicae,Republic,prose,oratory,auto
cicero.philippicae.part.3.tess,cicero,philippicae,Republic,prose,oratory,auto
cicero.philippicae.part.4.tess,cicero,philippicae,Republic,prose,oratory,auto
cicero.philippicae.part.5.tess,cicero,philippicae,Republic,prose,oratory,auto
cicero.philippicae.part.6.tess,cicero,philippicae,Republic,prose,oratory,auto
cicero.philippicae.part.7.tess,cicero,philippicae,Republic,prose,oratory,auto
cicero.philippicae.part.8.tess,cicero,philippicae,Republic,prose,oratory,auto
cicero.philippicae.part.9.tess,cicero,philippicae,Republic,prose,oratory,auto
cicero.philippicae.tess,cicero,philippicae,Republic,prose,oratory,auto
cicero.post_reditum_in_senatu.tess,cicero,post_reditum_in_senatu,Republic,prose,oratory,auto
cicero.pro_a_caecina.tess,cicero,pro_a_caecina,Republic,prose,oratory,auto
cicero.pro_a_cluentio.tess,cicero,pro_a_cluentio,Republic,prose,oratory,auto
cicero.pro_archia.tess,cicero,pro_archia,Republic,prose,oratory,auto
cicero.pro_balbo.tess,cicero,pro_balbo,Republic,prose,oratory,auto
cicero.pro_c_rabirio_perduellionis_reo.tess,cicero,pro_c_rabirio_perduellionis_reo,Republic,prose,oratory,auto
cicero.pro_c_rabirio_postumo.tess,cicero,pro_c_rabirio_postumo,Republic,prose,oratory,auto
cicero.pro_fonteio.tess,cicero,pro_fonteio,Republic,prose,oratory,auto
